		
bouts	Seg=O	Seg=O
in	Seg=O	Seg=B-seg
an	Seg=O	Seg=O
attempt	Seg=O	Seg=O
to	Seg=B-seg	Seg=O
overcompensate	Seg=O	Seg=B-seg
for	Seg=O	Seg=O
his	Seg=O	Seg=O
deformed	Seg=O	Seg=O
foot	Seg=O	Seg=O
.	Seg=O	Seg=O
His	Seg=B-seg	Seg=O
mother	Seg=O	Seg=O
interfered	Seg=O	Seg=B-seg
with	Seg=O	Seg=O
his	Seg=O	Seg=B-seg
studies	Seg=O	Seg=O
0	Seg=O	Seg=O
often	Seg=B-seg	Seg=O
withdrawing	Seg=O	Seg=O
him	Seg=O	Seg=O
from	Seg=O	Seg=O
school	Seg=O	Seg=O
0	Seg=O	Seg=O
with	Seg=B-seg	Seg=O
the	Seg=O	Seg=O
result	Seg=O	Seg=O
that	Seg=B-seg	Seg=O
he	Seg=O	Seg=O
lacked	Seg=O	Seg=O
discipline	Seg=O	Seg=O
and	Seg=B-seg	Seg=O
his	Seg=O	Seg=O
classical	Seg=O	Seg=O
studies	Seg=O	Seg=O
were	Seg=O	Seg=O
neglected	Seg=O	Seg=O
.	Seg=O	Seg=O
In	Seg=B-seg	Seg=O
1801	Seg=O	Seg=O
0	Seg=O	Seg=O
he	Seg=O	Seg=O
was	Seg=O	Seg=O
sent	Seg=O	Seg=B-seg
to	Seg=O	Seg=O
Harrow	Seg=O	Seg=O
0	Seg=O	Seg=O
where	Seg=B-seg	Seg=O
he	Seg=O	Seg=O
remained	Seg=O	Seg=O
until	Seg=O	Seg=O
July	Seg=O	Seg=O
1805	Seg=O	Seg=O
.	Seg=O	Seg=O
[	Seg=B-seg	Seg=O
6	Seg=O	Seg=O
]	Seg=O	Seg=O
An	Seg=B-seg	Seg=O
undistinguished	Seg=O	Seg=O
student	Seg=O	Seg=O
and	Seg=O	Seg=O
an	Seg=O	Seg=O
unskilled	Seg=O	Seg=O
cricketer	Seg=O	Seg=O
0	Seg=O	Seg=O
he	Seg=B-seg	Seg=B-seg
did	Seg=O	Seg=O
represent	Seg=O	Seg=O
the	Seg=O	Seg=O
school	Seg=O	Seg=O
during	Seg=O	Seg=O
the	Seg=O	Seg=O
very	Seg=O	Seg=O
first	Seg=O	Seg=O
Eton	Seg=O	Seg=O
v	Seg=O	Seg=O
Harrow	Seg=O	Seg=O
cricket	Seg=O	Seg=O
match	Seg=O	Seg=O
at	Seg=O	Seg=O
Lord's	_	Seg=O
Lord	Seg=O	Seg=O
s	Seg=O	Seg=O
in	Seg=O	Seg=O
1805	Seg=O	Seg=O
.	Seg=O	Seg=O
[	Seg=B-seg	Seg=O
19	Seg=O	Seg=O
]	Seg=O	Seg=O
His	Seg=B-seg	Seg=O
lack	Seg=O	Seg=O
of	Seg=O	Seg=O
moderation	Seg=O	Seg=O
was	Seg=O	Seg=O
not	Seg=O	Seg=O
restricted	Seg=O	Seg=O
to	Seg=O	Seg=O
physical	Seg=O	Seg=O
exercise	Seg=O	Seg=O
.	Seg=O	Seg=O
Byron	Seg=B-seg	Seg=O
fell	Seg=O	Seg=O
in	Seg=O	Seg=O
love	Seg=O	Seg=O
with	Seg=O	Seg=O
Mary	Seg=O	Seg=O
Chaworth	Seg=O	Seg=O
0	Seg=O	Seg=O
whom	Seg=B-seg	Seg=O
he	Seg=O	Seg=O
met	Seg=O	Seg=O
while	Seg=B-seg	Seg=O
at	Seg=O	Seg=O
school	Seg=O	Seg=O
0	Seg=O	Seg=O
[	Seg=B-seg	Seg=O
6	Seg=O	Seg=O
]	Seg=O	Seg=O
and	Seg=B-seg	Seg=O
she	Seg=O	Seg=O
was	Seg=O	Seg=B-seg
the	Seg=O	Seg=O
reason	Seg=O	Seg=O
he	Seg=B-seg	Seg=O
refused	Seg=O	Seg=O
to	Seg=O	Seg=O
return	Seg=O	Seg=O
to	Seg=O	Seg=O
Harrow	Seg=O	Seg=O
in	Seg=O	Seg=O
September	Seg=O	Seg=O
1803	Seg=O	Seg=O
.	Seg=O	Seg=O
His	Seg=B-seg	Seg=O
mother	Seg=O	Seg=O
wrote	Seg=O	Seg=O
0	Seg=O	Seg=O
"	Seg=B-seg	Seg=O
He	Seg=O	Seg=O
has	Seg=O	Seg=O
no	Seg=O	Seg=O
indisposition	Seg=O	Seg=O
that	Seg=B-seg	Seg=O
I	Seg=O	Seg=O
know	Seg=O	Seg=O
of	Seg=O	Seg=O
but	Seg=B-seg	Seg=O
love	Seg=O	Seg=O
0	Seg=O	Seg=O
desperate	Seg=O	Seg=O
love	Seg=O	Seg=O
0	Seg=O	Seg=O
the	Seg=O	Seg=O
worst	Seg=O	Seg=O
of	Seg=O	Seg=O
all	Seg=O	Seg=O
maladies	Seg=O	Seg=O
in	Seg=O	Seg=B-seg
my	Seg=O	Seg=O
opinion	Seg=O	Seg=O
.	Seg=O	Seg=O
In	Seg=B-seg	Seg=O
short	Seg=O	Seg=O
0	Seg=O	Seg=O
the	Seg=O	Seg=O
boy	Seg=O	Seg=O
is	Seg=O	Seg=O
distractedly	Seg=O	Seg=O
in	Seg=O	Seg=O
love	Seg=O	Seg=O
with	Seg=O	Seg=O
Miss	Seg=O	Seg=O
Chaworth	Seg=O	Seg=O
.	Seg=O	Seg=O
"	Seg=O	Seg=O
[	Seg=B-seg	Seg=O
6	Seg=O	Seg=O
]	Seg=O	Seg=O
In	Seg=B-seg	Seg=O
Byron's	_	Seg=O
Byron	Seg=O	Seg=O
s	Seg=O	Seg=O
later	Seg=O	Seg=O
memoirs	Seg=O	Seg=O
0	Seg=O	Seg=O
"	Seg=O	Seg=O
Mary	Seg=O	Seg=O
Chaworth	Seg=O	Seg=O
is	Seg=O	Seg=O
portrayed	Seg=O	Seg=O
as	Seg=O	Seg=O
the	Seg=O	Seg=B-seg
first	Seg=O	Seg=O
object	Seg=O	Seg=O
of	Seg=O	Seg=O
his	Seg=O	Seg=O
adult	Seg=O	Seg=O
sexual	Seg=O	Seg=O
feelings	Seg=O	Seg=O
.	Seg=O	Seg=B-seg
"	Seg=O	Seg=O
[	Seg=B-seg	Seg=O
20	Seg=O	Seg=O
]	Seg=O	Seg=O
Byron	Seg=B-seg	Seg=O
finally	Seg=O	Seg=O
returned	Seg=O	Seg=O
in	Seg=O	Seg=O
January	Seg=O	Seg=O
1804	Seg=O	Seg=O
0	Seg=O	Seg=O
[	Seg=B-seg	Seg=O
6	Seg=O	Seg=O
]	Seg=O	Seg=O
to	Seg=B-seg	Seg=O
a	Seg=O	Seg=O
more	Seg=O	Seg=O
settled	Seg=O	Seg=O
period	Seg=O	Seg=O
which	Seg=B-seg	Seg=O
saw	Seg=O	Seg=O
the	Seg=O	Seg=O
formation	Seg=O	Seg=B-seg
of	Seg=O	Seg=O
a	Seg=O	Seg=O
circle	Seg=O	Seg=O
of	Seg=O	Seg=O
emotional	Seg=O	Seg=O
involvements	Seg=O	Seg=O
with	Seg=O	Seg=O
other	Seg=O	Seg=B-seg
Harrow	Seg=O	Seg=B-seg
boys	Seg=O	Seg=B-seg
0	Seg=O	Seg=O
which	Seg=B-seg	Seg=O
he	Seg=O	Seg=O
recalled	Seg=O	Seg=O
with	Seg=O	Seg=O
great	Seg=O	Seg=B-seg
vividness	Seg=O	Seg=O
:	Seg=O	Seg=B-seg
"	Seg=B-seg	Seg=B-seg
My	Seg=O	Seg=O
school	Seg=O	Seg=O
friendships	Seg=O	Seg=O
were	Seg=O	Seg=O
with	Seg=O	Seg=O
me	Seg=O	Seg=B-seg
passions	Seg=O	Seg=B-seg
(	Seg=B-seg	Seg=O
for	Seg=O	Seg=B-seg
I	Seg=O	Seg=O
was	Seg=O	Seg=O
always	Seg=O	Seg=O
violent	Seg=O	Seg=O
)	Seg=O	Seg=O
.	Seg=O	Seg=O
"	Seg=O	Seg=O
[	Seg=B-seg	Seg=O
21	Seg=O	Seg=O
]	Seg=O	Seg=O
The	Seg=B-seg	Seg=O
most	Seg=O	Seg=B-seg
enduring	Seg=O	Seg=O
of	Seg=O	Seg=O
those	Seg=O	Seg=O
was	Seg=O	Seg=B-seg
with	Seg=O	Seg=O
John	Seg=O	Seg=O
FitzGibbon	Seg=O	Seg=O
0	Seg=O	Seg=B-seg
2nd	Seg=O	Seg=O
Earl	Seg=O	Seg=O
of	Seg=O	Seg=O
Clare	Seg=O	Seg=O
—	Seg=B-seg	Seg=O
four	Seg=O	Seg=O
years	Seg=O	Seg=O
Byron's	_	Seg=O
Byron	Seg=O	Seg=O
s	Seg=O	Seg=O
junior	Seg=O	Seg=O
—	Seg=O	Seg=B-seg
whom	Seg=B-seg	Seg=B-seg
he	Seg=O	Seg=O
was	Seg=O	Seg=O
to	Seg=O	Seg=B-seg
meet	Seg=O	Seg=O
unexpectedly	Seg=O	Seg=O
many	Seg=O	Seg=O
years	Seg=O	Seg=O
later	Seg=O	Seg=O
in	Seg=O	Seg=O
Italy	Seg=O	Seg=O
(	Seg=B-seg	Seg=O
1821	Seg=O	Seg=O
)	Seg=O	Seg=B-seg
.	Seg=O	Seg=O
[	Seg=B-seg	Seg=B-seg
22	Seg=O	Seg=O
]	Seg=O	Seg=O
His	Seg=B-seg	Seg=O
nostalgic	Seg=O	Seg=B-seg
poems	Seg=O	Seg=B-seg
about	Seg=O	Seg=O
his	Seg=O	Seg=O
Harrow	Seg=O	Seg=O
friendships	Seg=O	Seg=O
0	Seg=O	Seg=O
Childish	Seg=O	Seg=B-seg
Recollections	Seg=O	Seg=O
(	Seg=B-seg	Seg=B-seg
1806	Seg=O	Seg=O
)	Seg=O	Seg=O
0	Seg=O	Seg=O
express	Seg=B-seg	Seg=O
a	Seg=O	Seg=O
prescient	Seg=O	Seg=O
"	Seg=O	Seg=O
consciousness	Seg=O	Seg=O
of	Seg=O	Seg=O
sexual	Seg=O	Seg=O
differences	Seg=O	Seg=O
that	Seg=B-seg	Seg=B-seg
may	Seg=O	Seg=O
in	Seg=O	Seg=O
the	Seg=O	Seg=O
end	Seg=O	Seg=O
make	Seg=O	Seg=O
England	Seg=O	Seg=O
untenable	Seg=O	Seg=O
to	Seg=O	Seg=O
him	Seg=O	Seg=O
.	Seg=O	Seg=O
"	Seg=O	Seg=O
[	Seg=B-seg	Seg=B-seg
23	Seg=O	Seg=O
]	Seg=O	Seg=O
Letters	Seg=B-seg	Seg=O
to	Seg=O	Seg=B-seg
Byron	Seg=O	Seg=O
in	Seg=O	Seg=O
the	Seg=O	Seg=O
John	Seg=O	Seg=O
Murray	Seg=O	Seg=O
archive	Seg=O	Seg=O
contain	Seg=O	Seg=O
evidence	Seg=O	Seg=O
of	Seg=O	Seg=O
a	Seg=O	Seg=O
previously	Seg=O	Seg=O
unremarked	Seg=O	Seg=O
if	Seg=B-seg	Seg=O
short	Seg=O	Seg=O
-0	Seg=O	Seg=O
lived	Seg=O	Seg=B-seg
romantic	Seg=B-seg	Seg=O
relationship	Seg=O	Seg=O
with	Seg=O	Seg=O
a	Seg=O	Seg=O
younger	Seg=O	Seg=O
boy	Seg=O	Seg=O
at	Seg=O	Seg=O
Harrow	Seg=O	Seg=O
0	Seg=O	Seg=O
John	Seg=O	Seg=O
Thomas	Seg=O	Seg=O
Claridge	Seg=O	Seg=O
.	Seg=O	Seg=O
John	Seg=B-seg	Seg=O
FitzGibbon	Seg=O	Seg=O
0	Seg=O	Seg=O
2nd	Seg=O	Seg=O
Earl	Seg=O	Seg=O
of	Seg=O	Seg=O
Clare	Seg=O	Seg=O
Ah	Seg=B-seg	Seg=O
!	Seg=O	Seg=O
Sure	Seg=B-seg	Seg=O
some	Seg=O	Seg=O
stronger	Seg=O	Seg=O
impulse	Seg=O	Seg=O
vibrates	Seg=O	Seg=O
here	Seg=O	Seg=O
0	Seg=O	Seg=O
Which	Seg=B-seg	Seg=O
whispers	Seg=O	Seg=O
friendship	Seg=O	Seg=O
will	Seg=B-seg	Seg=O
be	Seg=O	Seg=O
doubly	Seg=O	Seg=O
dear	Seg=O	Seg=B-seg
To	Seg=O	Seg=O
one	Seg=O	Seg=O
0	Seg=O	Seg=O
who	Seg=B-seg	Seg=O
thus	Seg=O	Seg=O
for	Seg=O	Seg=O
kindred	Seg=O	Seg=O
hearts	Seg=O	Seg=O
must	Seg=O	Seg=O
roam	Seg=O	Seg=O
0	Seg=O	Seg=O
And	Seg=O	Seg=O
seek	Seg=O	Seg=O
abroad	Seg=O	Seg=O
0	Seg=O	Seg=O
the	Seg=O	Seg=O
love	Seg=O	Seg=O
denied	Seg=O	Seg=O
at	Seg=O	Seg=O
home	Seg=O	Seg=O
.	Seg=O	Seg=O
The	Seg=B-seg	Seg=O
following	Seg=O	Seg=O
autumn	Seg=O	Seg=O
0	Seg=O	Seg=O
he	Seg=O	Seg=O
went	Seg=O	Seg=O
up	Seg=O	Seg=O
to	Seg=O	Seg=O
Trinity	Seg=O	Seg=O
College	Seg=O	Seg=O
0	Seg=O	Seg=O
Cambridge	Seg=O	Seg=O
0	Seg=O	Seg=O
[	Seg=B-seg	Seg=O
24	Seg=O	Seg=O
]	Seg=O	Seg=O
where	Seg=B-seg	Seg=O
he	Seg=O	Seg=B-seg
met	Seg=O	Seg=O
and	Seg=O	Seg=O
formed	Seg=O	Seg=O
a	Seg=O	Seg=O
close	Seg=O	Seg=O
friendship	Seg=O	Seg=O
with	Seg=O	Seg=O
the	Seg=O	Seg=O
younger	Seg=O	Seg=O
John	Seg=O	Seg=O
Edleston	Seg=O	Seg=O
.	Seg=O	Seg=O
About	Seg=B-seg	Seg=O
his	Seg=O	Seg=O
"	Seg=O	Seg=O
protégé	Seg=O	Seg=O
"	Seg=O	Seg=O
he	Seg=O	Seg=O
wrote	Seg=O	Seg=O
0	Seg=O	
"	Seg=B-seg	
He	Seg=O	Seg=B-seg
has	Seg=O	Seg=O
been	Seg=O	Seg=B-seg
my	Seg=O	Seg=O
almost	Seg=O	Seg=O
constant	Seg=O	Seg=O
associate	Seg=O	Seg=O
since	Seg=O	Seg=O
October	Seg=O	Seg=O
0	Seg=O	Seg=O
1805	Seg=O	Seg=O
0	Seg=O	Seg=B-seg
when	Seg=B-seg	Seg=O
I	Seg=O	Seg=O
entered	Seg=O	Seg=O
Trinity	Seg=O	Seg=O
College	Seg=O	Seg=O
.	Seg=O	Seg=O
His	Seg=B-seg	Seg=O
voice	Seg=O	Seg=O
first	Seg=O	Seg=B-seg
attracted	Seg=O	Seg=O
my	Seg=O	Seg=O
attention	Seg=O	Seg=O
0	Seg=O	Seg=O
his	Seg=B-seg	Seg=O
countenance	Seg=O	Seg=O
fixed	Seg=O	Seg=O
it	Seg=O	Seg=O
0	Seg=O	Seg=B-seg
and	Seg=B-seg	Seg=O
his	Seg=O	Seg=O
manners	Seg=O	Seg=O
attached	Seg=O	Seg=B-seg
me	Seg=O	Seg=O
to	Seg=O	Seg=O
him	Seg=O	Seg=O
for	Seg=O	Seg=O
ever	Seg=O	Seg=O
.	Seg=O	Seg=O
"	Seg=O	Seg=O
In	Seg=B-seg	Seg=O
his	Seg=O	Seg=O
memory	Seg=O	Seg=O
Byron	Seg=O	Seg=O
composed	Seg=O	Seg=B-seg
Thyrza	Seg=O	Seg=B-seg
0	Seg=O	Seg=O
a	Seg=O	Seg=O
series	Seg=O	Seg=O
of	Seg=O	Seg=O
elegies	Seg=O	Seg=B-seg
.	Seg=O	Seg=O
[	Seg=B-seg	Seg=O
25	Seg=O	Seg=O
]	Seg=O	Seg=O
In	Seg=B-seg	Seg=O
later	Seg=O	Seg=O
years	Seg=O	Seg=O
0	Seg=O	Seg=O
he	Seg=O	Seg=O
described	Seg=O	Seg=O
the	Seg=O	Seg=B-seg
affair	Seg=O	Seg=O
as	Seg=O	Seg=O
"	Seg=O	Seg=O
a	Seg=O	Seg=B-seg
violent	Seg=O	Seg=B-seg
0	Seg=O	Seg=O
though	Seg=O	Seg=O
pure	Seg=O	Seg=O
love	Seg=O	Seg=O
and	Seg=O	Seg=O
passion	Seg=O	Seg=O
"	Seg=O	Seg=O
.	Seg=O	Seg=O
This	Seg=B-seg	Seg=O
statement	Seg=O	Seg=B-seg
0	Seg=O	Seg=O
however	Seg=O	Seg=O
0	Seg=O	Seg=O
needs	Seg=O	Seg=O
to	Seg=O	Seg=O
be	Seg=O	Seg=O
read	Seg=O	Seg=O
in	Seg=O	Seg=O
the	Seg=O	Seg=O
context	Seg=O	Seg=O
of	Seg=O	Seg=O
hardening	Seg=O	Seg=O
public	Seg=O	Seg=O
attitudes	Seg=O	Seg=B-seg
toward	Seg=O	Seg=O
homosexuality	Seg=O	Seg=O
in	Seg=O	Seg=B-seg
England	Seg=O	Seg=O
and	Seg=O	Seg=O
the	Seg=O	Seg=O
severe	Seg=O	Seg=O
sanctions	Seg=O	Seg=O
(	Seg=B-seg	Seg=O
including	Seg=O	Seg=O
public	Seg=O	Seg=O
hanging	Seg=O	Seg=O
)	Seg=O	Seg=B-seg
against	Seg=B-seg	Seg=B-seg
convicted	Seg=O	Seg=O
or	Seg=O	Seg=O
even	Seg=O	Seg=O
suspected	Seg=O	Seg=O
offenders	Seg=O	Seg=O
.	Seg=O	Seg=O
[	Seg=B-seg	Seg=O
26	Seg=O	Seg=O
]	Seg=O	Seg=B-seg
The	Seg=B-seg	Seg=B-seg
liaison	Seg=O	Seg=O
0	Seg=O	Seg=O
on	Seg=O	Seg=O
the	Seg=O	Seg=O
other	Seg=O	Seg=O
hand	Seg=O	Seg=O
0	Seg=O	Seg=O
may	Seg=O	Seg=B-seg
well	Seg=O	Seg=O
have	Seg=O	Seg=O
been	Seg=O	Seg=O
"	Seg=O	Seg=B-seg
pure	Seg=O	Seg=O
"	Seg=O	Seg=O
out	Seg=O	Seg=O
of	Seg=O	Seg=O
respect	Seg=O	Seg=O
for	Seg=O	Seg=O
Edleston's	_	Seg=O
Edleston	Seg=O	Seg=O
s	Seg=O	Seg=O
innocence	Seg=O	Seg=O
0	Seg=O	Seg=B-seg
in	Seg=O	Seg=B-seg
contrast	Seg=O	Seg=O
to	Seg=O	Seg=O
the	Seg=O	Seg=O
(	Seg=B-seg	Seg=B-seg
probably	Seg=O	Seg=O
)	Seg=O	Seg=O
more	Seg=B-seg	Seg=O
sexually	Seg=O	Seg=O
overt	Seg=O	Seg=O
relations	Seg=O	Seg=O
experienced	Seg=O	Seg=O
at	Seg=O	Seg=O
Harrow	Seg=O	Seg=O
School	Seg=O	Seg=O
.	Seg=O	Seg=O
[	Seg=B-seg	Seg=O
27	Seg=O	Seg=B-seg
]	Seg=O	Seg=B-seg
Byron	Seg=B-seg	Seg=O
spent	Seg=O	Seg=O
three	Seg=O	Seg=O
years	Seg=O	Seg=O
at	Seg=O	Seg=O
Trinity	Seg=O	Seg=B-seg
College	Seg=O	Seg=O
0	Seg=O	Seg=B-seg
engaging	Seg=B-seg	Seg=O
in	Seg=O	Seg=O
sexual	Seg=O	Seg=O
escapades	Seg=O	Seg=O
0	Seg=O	Seg=B-seg
boxing	Seg=O	Seg=O
0	Seg=O	Seg=O
horse	Seg=O	Seg=O
riding	Seg=O	Seg=O
and	Seg=O	Seg=O
gambling	Seg=O	Seg=O
.	Seg=O	Seg=O
[	Seg=B-seg	Seg=B-seg
28	Seg=O	Seg=O
]	Seg=O	Seg=O
Also	Seg=B-seg	Seg=O
while	Seg=O	Seg=O
at	Seg=O	Seg=O
Cambridge	Seg=O	Seg=O
he	Seg=B-seg	Seg=O
formed	Seg=O	Seg=O
lifelong	Seg=O	Seg=O
friendships	Seg=O	Seg=O
with	Seg=O	Seg=B-seg
men	Seg=O	Seg=O
such	Seg=O	Seg=O
as	Seg=O	Seg=O
John	Seg=O	Seg=O
Cam	Seg=O	Seg=O
Hobhouse	Seg=O	Seg=O
0	Seg=O	Seg=O
who	Seg=B-seg	Seg=O
initiated	Seg=O	Seg=O
him	Seg=O	Seg=B-seg
into	Seg=O	Seg=B-seg
the	Seg=O	Seg=O
Cambridge	Seg=O	Seg=O
Whig	Seg=O	Seg=B-seg
Club	Seg=O	Seg=B-seg
0	Seg=O	Seg=O
which	Seg=B-seg	Seg=O
endorsed	Seg=O	Seg=O
liberal	Seg=O	Seg=O
politics	Seg=O	Seg=O
0	Seg=O	Seg=B-seg
[	Seg=B-seg	Seg=O
28	Seg=O	Seg=O
]	Seg=O	Seg=O
and	Seg=B-seg	Seg=B-seg
Francis	Seg=O	Seg=O
Hodgson	Seg=O	Seg=O
0	Seg=O	Seg=O
a	Seg=O	Seg=O
Fellow	Seg=O	Seg=O
at	Seg=O	Seg=O
King's	_	Seg=O
King	Seg=O	Seg=O
s	Seg=O	Seg=O
College	Seg=O	Seg=O
0	Seg=O	Seg=O
with	Seg=B-seg	Seg=O
whom	Seg=O	Seg=O
he	Seg=O	Seg=O
corresponded	Seg=O	Seg=O
on	Seg=O	Seg=O
literary	Seg=O	Seg=O
and	Seg=O	Seg=O
other	Seg=O	Seg=O
matters	Seg=O	Seg=O
until	Seg=O	Seg=O
the	Seg=O	Seg=O
end	Seg=O	Seg=O
of	Seg=O	Seg=O
his	Seg=O	Seg=O
life	Seg=O	Seg=B-seg
.	Seg=O	Seg=O
		Seg=O
		Seg=O
Emperor	Seg=B-seg	Seg=O
Norton	Seg=O	Seg=O
Joshua	Seg=B-seg	Seg=O
Abraham	Seg=O	Seg=O
Norton	Seg=O	Seg=O
(	Seg=B-seg	Seg=O
c.	Seg=O	Seg=O
1818	Seg=O	Seg=O
–	Seg=O	Seg=O
January	Seg=O	Seg=O
8	Seg=O	Seg=O
0	Seg=O	Seg=O
1880	Seg=O	Seg=O
)	Seg=O	Seg=O
0	Seg=O	Seg=O
known	Seg=B-seg	Seg=O
as	Seg=O	Seg=O
Emperor	Seg=O	Seg=B-seg
Norton	Seg=O	Seg=O
0	Seg=O	Seg=O
was	Seg=B-seg	Seg=O
a	Seg=O	Seg=O
citizen	Seg=O	Seg=O
of	Seg=O	Seg=O
San	Seg=O	Seg=O
Francisco	Seg=O	Seg=O
0	Seg=O	Seg=O
California	Seg=O	Seg=O
0	Seg=O	Seg=O
who	Seg=B-seg	Seg=O
in	Seg=O	Seg=O
1859	Seg=O	Seg=O
proclaimed	Seg=O	Seg=O
himself	Seg=O	Seg=O
"	Seg=O	Seg=O
Norton	Seg=O	Seg=O
I	Seg=O	Seg=O
0	Seg=O	Seg=O
Emperor	Seg=O	Seg=O
of	Seg=O	Seg=O
the	Seg=O	Seg=O
United	Seg=O	Seg=O
States	Seg=O	Seg=O
"	Seg=O	Seg=B-seg
.	Seg=O	Seg=O
He	Seg=B-seg	Seg=O
later	Seg=O	Seg=O
expanded	Seg=O	Seg=O
his	Seg=O	Seg=B-seg
pretense	Seg=O	Seg=O
by	Seg=B-seg	Seg=O
claiming	Seg=O	Seg=O
to	Seg=O	Seg=O
be	Seg=O	Seg=O
"	Seg=O	Seg=O
Protector	Seg=O	Seg=O
of	Seg=O	Seg=O
Mexico	Seg=O	Seg=O
"	Seg=O	Seg=B-seg
as	Seg=O	Seg=O
well	Seg=O	Seg=O
.	Seg=O	Seg=B-seg
Born	Seg=B-seg	Seg=O
in	Seg=O	Seg=O
England	Seg=O	Seg=B-seg
0	Seg=O	Seg=O
Norton	Seg=B-seg	Seg=O
spent	Seg=O	Seg=O
most	Seg=O	Seg=O
of	Seg=O	Seg=O
his	Seg=O	Seg=O
early	Seg=O	Seg=O
life	Seg=O	Seg=O
in	Seg=O	Seg=O
South	Seg=O	Seg=O
Africa	Seg=O	Seg=O
.	Seg=O	Seg=O
After	Seg=B-seg	Seg=O
the	Seg=O	Seg=O
death	Seg=O	Seg=B-seg
of	Seg=O	Seg=O
his	Seg=O	Seg=B-seg
mother	Seg=O	Seg=O
in	Seg=O	Seg=O
1846	Seg=O	Seg=O
and	Seg=O	Seg=O
the	_	Seg=O
death	_	Seg=O
of	_	Seg=B-seg
his	Seg=O	Seg=O
father	Seg=O	Seg=O
in	Seg=O	Seg=B-seg
1848	Seg=O	Seg=O
0	Seg=O	Seg=O
he	Seg=O	Seg=O
sailed	Seg=O	Seg=O
west	Seg=O	Seg=O
0	Seg=O	Seg=O
arriving	Seg=B-seg	Seg=B-seg
in	Seg=O	Seg=O
San	Seg=O	Seg=O
Francisco	Seg=O	Seg=O
possibly	Seg=O	Seg=O
in	Seg=O	Seg=O
November	Seg=O	Seg=O
1849	Seg=O	Seg=B-seg
.	Seg=O	Seg=O
Norton	Seg=B-seg	Seg=O
initially	Seg=O	Seg=O
made	Seg=O	Seg=O
a	Seg=O	Seg=O
living	Seg=O	Seg=O
as	Seg=O	Seg=O
a	Seg=O	Seg=O
businessman	Seg=O	Seg=O
0	Seg=O	Seg=O
but	Seg=B-seg	Seg=O
he	Seg=O	Seg=O
lost	Seg=O	Seg=O
his	Seg=O	Seg=O
fortune	Seg=O	Seg=O
investing	Seg=B-seg	Seg=O
in	Seg=O	Seg=O
Peruvian	Seg=O	Seg=O
rice	Seg=O	Seg=O
.	Seg=O	Seg=O
After	Seg=B-seg	Seg=B-seg
he	Seg=O	Seg=O
lost	Seg=O	Seg=O
a	Seg=O	Seg=O
lawsuit	Seg=O	Seg=O
in	Seg=B-seg	Seg=O
which	Seg=O	Seg=O
he	Seg=O	Seg=O
tried	Seg=O	Seg=O
to	Seg=O	Seg=O
void	Seg=O	Seg=O
his	Seg=O	Seg=O
rice	Seg=O	Seg=O
contract	Seg=O	Seg=O
0	Seg=O	Seg=O
Norton's	_	Seg=B-seg
Norton	Seg=B-seg	Seg=O
s	Seg=O	Seg=O
public	Seg=O	Seg=B-seg
prominence	Seg=O	Seg=O
faded	Seg=O	Seg=O
.	Seg=O	Seg=O
He	Seg=B-seg	Seg=O
reemerged	Seg=O	Seg=O
in	Seg=O	Seg=O
September	Seg=O	Seg=O
1859	Seg=O	Seg=O
0	Seg=O	Seg=O
laying	Seg=B-seg	Seg=O
claim	Seg=O	Seg=O
to	Seg=O	Seg=B-seg
the	Seg=O	Seg=B-seg
position	Seg=O	Seg=O
of	Seg=O	Seg=O
Emperor	Seg=O	Seg=B-seg
of	Seg=O	Seg=O
the	Seg=O	Seg=O
United	Seg=O	Seg=O
States	Seg=O	Seg=O
.	Seg=O	Seg=O
He	Seg=B-seg	Seg=O
had	Seg=O	Seg=B-seg
no	Seg=O	Seg=B-seg
political	Seg=O	Seg=O
power	Seg=O	Seg=O
0	Seg=O	Seg=O
and	Seg=B-seg	Seg=O
his	Seg=O	Seg=O
influence	Seg=O	Seg=O
extended	Seg=O	Seg=O
only	Seg=O	Seg=O
so	Seg=O	Seg=O
far	Seg=O	Seg=O
as	Seg=B-seg	Seg=O
he	Seg=O	Seg=O
was	Seg=O	Seg=O
humored	Seg=O	
by	Seg=O	
those	Seg=O	
him	Seg=O	
;	Seg=O	
nevertheless	Seg=B-seg	
0	Seg=O	
he	Seg=O	
was	Seg=O	
treated	Seg=O	
deferentially	Seg=O	
in	Seg=O	
San	Seg=O	
Francisco	Seg=O	
0	Seg=O	
and	Seg=B-seg	
currency	Seg=O	
issued	Seg=B-seg	
in	Seg=O	
his	Seg=O	
name	Seg=O	
was	Seg=B-seg	
honored	Seg=O	
in	Seg=O	
the	Seg=O	
establishments	Seg=O	
he	Seg=B-seg	
frequented	Seg=O	
.	Seg=O	
Though	Seg=B-seg	
some	Seg=O	
considered	Seg=O	
him	Seg=O	
insane	Seg=O	
or	Seg=O	
eccentric	Seg=O	
0	Seg=O	
citizens	Seg=B-seg	
of	Seg=O	
San	Seg=O	
Francisco	Seg=O	
celebrated	Seg=O	
his	Seg=O	
regal	Seg=O	
presence	Seg=O	
and	Seg=O	
his	Seg=O	
proclamations	Seg=O	
0	Seg=O	
such	Seg=O	
as	Seg=O	
his	Seg=O	
order	Seg=O	
that	Seg=B-seg	
the	Seg=O	
United	Seg=O	
States	Seg=O	
Congress	Seg=O	
be	Seg=O	
